teamName,userId,fantasyPosition,primaryPosition,eligiblePositions,displayName,points,week,isStarter,id,name,team
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,23.6,8,TRUE,9509,Bijan Robinson,ATL
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,23.6,12,TRUE,1479,Keenan Allen,CHI
The  Mahomophobes,9.93348E+17,SUPER_FLEX,QB,QB,lukehamm03,23.56,8,TRUE,2306,Jameis Winston,CLE
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,23.56,5,TRUE,11560,Caleb Williams,CHI
Cracker Barrel,7.37732E+17,QB,QB,QB,kwu36,23.54,14,TRUE,6768,Tua Tagovailoa,MIA
Cracker Barrel,7.37732E+17,QB,QB,QB,kwu36,23.52,11,TRUE,6768,Tua Tagovailoa,MIA
Calebmd,7.40349E+17,SUPER_FLEX,QB,QB,Calebmd,23.5,4,TRUE,9758,C.J. Stroud,HOU
Let's go Mundting,9.95426E+17,FLEX,RB,RB,jkloth,23.5,8,TRUE,7611,Rhamondre Stevenson,NE
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,23.4,6,TRUE,5185,Allen Lazard,NYJ
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,23.4,11,TRUE,5850,Josh Jacobs,GB
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,23.4,8,TRUE,4018,Joe Mixon,HOU
21&22,7.40031E+17,WR,WR,WR,joeklein6,23.4,3,TRUE,11620,Rome Odunze,CHI
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,23.4,4,TRUE,2216,Mike Evans,TB
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,23.4,5,TRUE,4892,Baker Mayfield,TB
jake54,7.01959E+17,TE,TE,TE,jake54,23.3,2,TRUE,11604,Brock Bowers,LV
jake54,7.01959E+17,RB,RB,RB,jake54,23.3,7,TRUE,8151,Kenneth Walker,SEA
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,23.3,2,TRUE,6794,Justin Jefferson,MIN
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,23.3,6,TRUE,5927,Terry McLaurin,WAS
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,23.3,7,TRUE,9509,Bijan Robinson,ATL
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,23.28,9,TRUE,5045,Courtland Sutton,DEN
Payton is my B*tch,7.40343E+17,SUPER_FLEX,QB,QB,TylerWeiner3,23.24,3,TRUE,4943,Sam Darnold,MIN
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,23.2,5,TRUE,11631,Brian Thomas,JAX
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,23.2,6,TRUE,4066,Evan Engram,JAX
Cracker Barrel,7.37732E+17,FLEX,TE,TE,kwu36,23.2,12,TRUE,4217,George Kittle,SF
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,23.2,4,TRUE,9224,Chase Brown,CIN
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,23.2,5,TRUE,2216,Mike Evans,TB
AR-15 to my black Nabers ,9.87945E+17,QB,QB,QB,MicahJohnson14,23.16,13,TRUE,9229,Anthony Richardson,IND
jake54,7.01959E+17,SUPER_FLEX,QB,QB,jake54,23.14,5,TRUE,11563,Bo Nix,DEN
jake54,7.01959E+17,BN,QB,QB,jake54,23.1,9,FALSE,4984,Josh Allen,BUF
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,23.1,4,TRUE,11632,Malik Nabers,NYG
21&22,7.40031E+17,WR,WR,WR,joeklein6,23.1,8,TRUE,11628,Marvin Harrison,ARI
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,23.1,1,TRUE,2216,Mike Evans,TB
The People’s Champ,9.95164E+17,QB,QB,QB,paytonmcclowry,23.02,14,TRUE,3163,Jared Goff,DET
jake54,7.01959E+17,RB,RB,RB,jake54,23,8,TRUE,11655,Tyrone Tracy,NYG
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,23,1,TRUE,9226,De'Von Achane,MIA
jake54,7.01959E+17,WR,WR,WR,jake54,22.9,4,TRUE,9756,Jordan Addison,MIN
jake54,7.01959E+17,WR,WR,WR,jake54,22.9,12,TRUE,5859,A.J. Brown,PHI
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,22.9,1,TRUE,6806,J.K. Dobbins,LAC
The  Mahomophobes,9.93348E+17,TE,TE,TE,lukehamm03,22.9,2,TRUE,3214,Hunter Henry,NE
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,22.9,1,TRUE,5859,A.J. Brown,PHI
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,22.9,2,TRUE,7547,Amon-Ra St. Brown,DET
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,22.82,2,TRUE,2028,Derek Carr,NO
Michael’s Junior Penix ,7.40351E+17,QB,QB,QB,MrClean6969,22.76,7,TRUE,6904,Jalen Hurts,PHI
jake54,7.01959E+17,RB,RB,RB,jake54,22.7,6,TRUE,11655,Tyrone Tracy,NYG
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,22.7,5,TRUE,6803,Brandon Aiyuk,SF
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,22.6,8,TRUE,4981,Calvin Ridley,TEN
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,22.6,11,TRUE,8148,Jameson Williams,DET
The People’s Champ,9.95164E+17,RB,RB,RB,paytonmcclowry,22.6,8,TRUE,8150,Kyren Williams,LAR
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,22.6,3,TRUE,10213,Tre Tucker,LV
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,22.6,4,TRUE,1373,Geno Smith,SEA
jake54,7.01959E+17,QB,QB,QB,jake54,22.58,12,TRUE,4881,Lamar Jackson,BAL
Let's go Mundting,9.95426E+17,BN,QB,QB,jkloth,22.56,5,FALSE,1373,Geno Smith,SEA
jake54,7.01959E+17,WR,WR,WR,jake54,22.4,6,TRUE,9997,Zay Flowers,BAL
Let's go Mundting,9.95426E+17,FLEX,WR,WR,jkloth,22.4,5,TRUE,8142,Alec Pierce,IND
Let's go Mundting,9.95426E+17,FLEX,RB,RB,jkloth,22.4,9,TRUE,7611,Rhamondre Stevenson,NE
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,22.4,10,TRUE,9224,Chase Brown,CIN
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,22.3,7,TRUE,4098,Kareem Hunt,KC
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,22.3,14,TRUE,4351,Tim Patrick,DET
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,22.3,1,TRUE,4037,Chris Godwin,TB
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,22.3,10,TRUE,4137,James Conner,ARI
Cracker Barrel,7.37732E+17,SUPER_FLEX,QB,QB,kwu36,22.24,5,TRUE,7523,Trevor Lawrence,JAX
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,QB,QB,MrClean6969,22.24,8,TRUE,11566,Jayden Daniels,WAS
jake54,7.01959E+17,WR,WR,WR,jake54,22.2,4,TRUE,9500,Josh Downs,IND
jake54,7.01959E+17,WR,WR,WR,jake54,22.2,8,TRUE,9500,Josh Downs,IND
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,22.2,14,TRUE,4137,James Conner,ARI
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,22.2,1,TRUE,8408,Jordan Mason,SF
Cracker Barrel,7.37732E+17,SUPER_FLEX,QB,QB,kwu36,22.18,8,TRUE,5849,Kyler Murray,ARI
jake54,7.01959E+17,WR,WR,WR,jake54,22.1,2,TRUE,9997,Zay Flowers,BAL
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,22.1,4,TRUE,7594,Chuba Hubbard,CAR
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,22.1,7,TRUE,7571,Rashod Bateman,BAL
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,22.1,7,TRUE,11631,Brian Thomas,JAX
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,22.1,7,TRUE,8137,George Pickens,PIT
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,22.1,12,TRUE,5947,Jakobi Meyers,LV
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,22.1,2,TRUE,9754,Quentin Johnston,LAC
Calebmd,7.40349E+17,TE,TE,TE,Calebmd,22.1,7,TRUE,5012,Mark Andrews,BAL
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,22.1,9,TRUE,2133,Davante Adams,NYJ
The People’s Champ,9.95164E+17,SUPER_FLEX,QB,QB,paytonmcclowry,22.1,14,TRUE,8183,Brock Purdy,SF
jake54,7.01959E+17,BN,QB,QB,jake54,22.08,5,FALSE,5870,Daniel Jones,MIN
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,22,1,TRUE,4035,Alvin Kamara,NO
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,22,9,TRUE,9754,Quentin Johnston,LAC
The People’s Champ,9.95164E+17,TE,TE,TE,paytonmcclowry,22,7,TRUE,8111,Cade Otton,TB
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,21.9,1,TRUE,2449,Stefon Diggs,HOU
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,21.9,14,TRUE,11618,Jalen McMillan,TB
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,21.9,4,TRUE,11631,Brian Thomas,JAX
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,21.9,12,TRUE,5967,Tony Pollard,TEN
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,21.9,13,TRUE,4018,Joe Mixon,HOU
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,21.9,6,TRUE,6790,D'Andre Swift,CHI
Calebmd,7.40349E+17,FLEX,TE,TE,Calebmd,21.9,13,TRUE,5012,Mark Andrews,BAL
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,21.9,6,TRUE,8155,Breece Hall,NYJ
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,21.9,12,TRUE,5844,T.J. Hockenson,MIN
Michael’s Junior Penix ,7.40351E+17,QB,QB,QB,MrClean6969,21.86,6,TRUE,6904,Jalen Hurts,PHI
The  Mahomophobes,9.93348E+17,TE,TE,TE,lukehamm03,21.8,13,TRUE,7600,Pat Freiermuth,PIT
Calebmd,7.40349E+17,TE,TE,TE,Calebmd,21.8,10,TRUE,5012,Mark Andrews,BAL
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,21.8,11,TRUE,9488,Jaxon Smith-Njigba,SEA
jake54,7.01959E+17,SUPER_FLEX,QB,QB,jake54,21.74,6,TRUE,11563,Bo Nix,DEN
jake54,7.01959E+17,RB,RB,RB,jake54,21.7,9,TRUE,7021,Rico Dowdle,DAL
Payton is my B*tch,7.40343E+17,FLEX,TE,TE,TylerWeiner3,21.7,11,TRUE,1339,Zach Ertz,WAS
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,21.7,13,TRUE,5850,Josh Jacobs,GB
Cracker Barrel,7.37732E+17,FLEX,TE,TE,kwu36,21.7,2,TRUE,8130,Trey McBride,ARI
21&22,7.40031E+17,WR,WR,WR,joeklein6,21.7,5,TRUE,8117,Jalen Tolbert,DAL
Cracker Barrel,7.37732E+17,FLEX,TE,TE,kwu36,21.6,6,TRUE,8130,Trey McBride,ARI
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,21.6,4,TRUE,5995,Justice Hill,BAL
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,21.6,14,TRUE,8134,Khalil Shakir,BUF
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,21.6,1,TRUE,7611,Rhamondre Stevenson,NE
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,21.58,9,TRUE,6794,Justin Jefferson,MIN
Cracker Barrel,7.37732E+17,QB,QB,QB,kwu36,21.56,9,TRUE,7523,Trevor Lawrence,JAX
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,21.54,8,FALSE,4972,Mason Rudolph,TEN
Collapsed for Cum,7.27633E+17,QB,QB,QB,YBNosehairs,21.52,6,TRUE,11564,Drake Maye,NE
Payton is my B*tch,7.40343E+17,QB,QB,QB,TylerWeiner3,21.5,4,TRUE,4943,Sam Darnold,MIN
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,21.5,6,TRUE,6943,Gabe Davis,JAX
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,21.5,1,TRUE,8142,Alec Pierce,IND
Let's go Mundting,9.95426E+17,FLEX,RB,RB,jkloth,21.5,9,TRUE,9509,Bijan Robinson,ATL
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,21.4,7,TRUE,6794,Justin Jefferson,MIN
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,21.4,14,TRUE,6786,CeeDee Lamb,DAL
The People’s Champ,9.95164E+17,FLEX,WR,WR,paytonmcclowry,21.4,9,TRUE,4039,Cooper Kupp,LAR
jake54,7.01959E+17,RB,RB,RB,jake54,21.3,13,TRUE,7021,Rico Dowdle,DAL
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,21.3,4,TRUE,5937,Diontae Johnson,HOU
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,21.3,1,TRUE,2028,Derek Carr,NO
Calebmd,7.40349E+17,QB,QB,QB,Calebmd,21.24,11,TRUE,6804,Jordan Love,GB
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,21.2,7,TRUE,3214,Hunter Henry,NE
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,21.2,9,TRUE,7594,Chuba Hubbard,CAR
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,21.2,3,TRUE,5892,David Montgomery,DET
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,21.2,3,TRUE,5947,Jakobi Meyers,LV
Cracker Barrel,7.37732E+17,QB,QB,QB,kwu36,21.2,7,TRUE,5849,Kyler Murray,ARI
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,21.2,12,TRUE,5927,Terry McLaurin,WAS
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,21.2,6,TRUE,9501,DeMario Douglas,NE
Payton is my B*tch,7.40343E+17,QB,QB,QB,TylerWeiner3,21.1,12,TRUE,4943,Sam Darnold,MIN
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,21.1,13,TRUE,7496,Nick Westbrook-Ikhine,TEN
Let's go Mundting,9.95426E+17,WR,WR,WR,jkloth,21.1,6,TRUE,1479,Keenan Allen,CHI
The People’s Champ,9.95164E+17,SUPER_FLEX,QB,QB,paytonmcclowry,21.04,3,TRUE,96,Aaron Rodgers,NYJ
jake54,7.01959E+17,SUPER_FLEX,QB,QB,jake54,21.02,7,TRUE,4984,Josh Allen,BUF
Payton is my B*tch,7.40343E+17,QB,QB,QB,TylerWeiner3,21,9,TRUE,4943,Sam Darnold,MIN
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,21,6,TRUE,5892,David Montgomery,DET
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,21,13,TRUE,9226,De'Von Achane,MIA
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,21,14,TRUE,4892,Baker Mayfield,TB
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,QB,QB,MrClean6969,20.96,6,TRUE,11566,Jayden Daniels,WAS
Payton is my B*tch,7.40343E+17,QB,QB,QB,TylerWeiner3,20.92,2,TRUE,4943,Sam Darnold,MIN
jake54,7.01959E+17,RB,RB,RB,jake54,20.9,6,TRUE,8151,Kenneth Walker,SEA
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,20.9,14,TRUE,7526,Jaylen Waddle,MIA
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,20.9,2,TRUE,8676,Rashid Shaheed,NO
Collapsed for Cum,7.27633E+17,SUPER_FLEX,QB,QB,YBNosehairs,20.84,7,TRUE,11564,Drake Maye,NE
jake54,7.01959E+17,BN,QB,QB,jake54,20.82,8,FALSE,4984,Josh Allen,BUF
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,20.8,1,TRUE,11624,Xavier Worthy,KC
Payton is my B*tch,7.40343E+17,SUPER_FLEX,QB,QB,TylerWeiner3,20.8,14,TRUE,421,Matthew Stafford,LAR
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,20.78,4,TRUE,7547,Amon-Ra St. Brown,DET
Michael’s Junior Penix ,7.40351E+17,QB,QB,QB,MrClean6969,20.72,5,TRUE,11566,Jayden Daniels,WAS
The  Mahomophobes,9.93348E+17,FLEX,RB,RB,lukehamm03,20.7,3,TRUE,6845,Zack Moss,CIN
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,20.7,14,TRUE,7594,Chuba Hubbard,CAR
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,20.7,13,TRUE,11635,Ladd McConkey,LAC
Cracker Barrel,7.37732E+17,FLEX,WR,WR,kwu36,20.7,6,TRUE,5872,Deebo Samuel,SF
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,20.7,12,TRUE,9493,Puka Nacua,LAR
Calebmd,7.40349E+17,TE,TE,TE,Calebmd,20.7,14,TRUE,4033,David Njoku,CLE
jake54,7.01959E+17,TE,TE,TE,jake54,20.6,6,TRUE,11604,Brock Bowers,LV
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,20.6,3,TRUE,8144,Chris Olave,NO
Cracker Barrel,7.37732E+17,FLEX,RB,RB,kwu36,20.6,7,TRUE,4199,Aaron Jones,MIN
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,20.6,13,TRUE,7564,Ja'Marr Chase,CIN
Michael’s Junior Penix ,7.40351E+17,FLEX,WR,WR,MrClean6969,20.6,2,TRUE,7525,DeVonta Smith,PHI
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,20.6,12,TRUE,9226,De'Von Achane,MIA
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,20.5,4,TRUE,6794,Justin Jefferson,MIN
Payton is my B*tch,7.40343E+17,TE,TE,TE,TylerWeiner3,20.5,5,TRUE,1466,Travis Kelce,KC
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,20.5,10,TRUE,8137,George Pickens,PIT
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,20.5,8,TRUE,7525,DeVonta Smith,PHI
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,20.5,3,TRUE,7547,Amon-Ra St. Brown,DET
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,20.5,11,TRUE,9226,De'Von Achane,MIA
MJCjr3,4.74749E+17,QB,QB,QB,MJCjr3,20.46,10,TRUE,2028,Derek Carr,NO
Collapsed for Cum,7.27633E+17,QB,QB,QB,YBNosehairs,20.42,13,TRUE,11564,Drake Maye,NE
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,20.4,8,TRUE,8125,Calvin Austin,PIT
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,20.4,3,TRUE,5846,DK Metcalf,SEA
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,20.4,8,TRUE,7564,Ja'Marr Chase,CIN
The People’s Champ,9.95164E+17,RB,RB,RB,paytonmcclowry,20.4,4,TRUE,8150,Kyren Williams,LAR
The People’s Champ,9.95164E+17,QB,QB,QB,paytonmcclowry,20.34,9,TRUE,96,Aaron Rodgers,NYJ
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,20.3,4,TRUE,8154,Brian Robinson,WAS
MJCjr3,4.74749E+17,RB,RB,RB,MJCjr3,20.3,8,TRUE,9221,Jahmyr Gibbs,DET
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,20.3,11,TRUE,7828,Noah Gray,KC
Cracker Barrel,7.37732E+17,WR,WR,WR,kwu36,20.3,13,TRUE,3321,Tyreek Hill,MIA
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,20.3,4,TRUE,9484,Tucker Kraft,GB
Let's go Mundting,9.95426E+17,QB,QB,QB,jkloth,20.26,13,TRUE,6770,Joe Burrow,CIN
jake54,7.01959E+17,SUPER_FLEX,QB,QB,jake54,20.2,10,TRUE,4984,Josh Allen,BUF
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,20.2,6,TRUE,7528,Najee Harris,PIT
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,20.2,7,TRUE,5850,Josh Jacobs,GB
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,20.2,12,TRUE,7569,Nico Collins,HOU
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,20.2,14,TRUE,7090,Darnell Mooney,ATL
MJCjr3,4.74749E+17,FLEX,WR,WR,MJCjr3,20.2,14,TRUE,11620,Rome Odunze,CHI
The People’s Champ,9.95164E+17,FLEX,WR,WR,paytonmcclowry,20.2,14,TRUE,4039,Cooper Kupp,LAR
The People’s Champ,9.95164E+17,QB,QB,QB,paytonmcclowry,20.18,7,TRUE,8183,Brock Purdy,SF
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,20.1,3,TRUE,6794,Justin Jefferson,MIN
Payton is my B*tch,7.40343E+17,RB,RB,RB,TylerWeiner3,20.1,2,TRUE,6806,J.K. Dobbins,LAC
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,20.1,14,TRUE,9509,Bijan Robinson,ATL
MJCjr3,4.74749E+17,FLEX,WR,WR,MJCjr3,20,5,TRUE,4040,JuJu Smith-Schuster,KC
MJCjr3,4.74749E+17,FLEX,TE,TE,MJCjr3,20,11,TRUE,5010,Will Dissly,LAC
Calebmd,7.40349E+17,FLEX,WR,WR,Calebmd,20,3,TRUE,5927,Terry McLaurin,WAS
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,20,5,TRUE,6790,D'Andre Swift,CHI
The People’s Champ,9.95164E+17,WR,WR,WR,paytonmcclowry,20,12,TRUE,4039,Cooper Kupp,LAR
Cracker Barrel,7.37732E+17,SUPER_FLEX,QB,QB,kwu36,19.96,14,TRUE,5849,Kyler Murray,ARI
jake54,7.01959E+17,BN,QB,QB,jake54,19.92,6,FALSE,4881,Lamar Jackson,BAL
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,19.92,3,TRUE,2449,Stefon Diggs,HOU
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,19.9,8,TRUE,8134,Khalil Shakir,BUF
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,19.9,13,TRUE,7569,Nico Collins,HOU
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,19.9,7,TRUE,5859,A.J. Brown,PHI
Collapsed for Cum,7.27633E+17,WR,WR,WR,YBNosehairs,19.9,13,TRUE,9494,Marvin Mims,DEN
Cracker Barrel,7.37732E+17,RB,RB,RB,kwu36,19.9,12,TRUE,4199,Aaron Jones,MIN
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,19.9,7,TRUE,5846,DK Metcalf,SEA
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,19.9,6,TRUE,8121,Romeo Doubs,GB
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,QB,QB,MrClean6969,19.86,9,TRUE,11566,Jayden Daniels,WAS
Let's go Mundting,9.95426E+17,SUPER_FLEX,QB,QB,jkloth,19.82,6,TRUE,6770,Joe Burrow,CIN
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,19.8,6,TRUE,5937,Diontae Johnson,HOU
The  Mahomophobes,9.93348E+17,TE,TE,TE,lukehamm03,19.8,8,TRUE,10859,Sam LaPorta,DET
MJCjr3,4.74749E+17,RB,RB,RB,MJCjr3,19.8,4,TRUE,9221,Jahmyr Gibbs,DET
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,19.8,9,TRUE,7090,Darnell Mooney,ATL
Cracker Barrel,7.37732E+17,SUPER_FLEX,RB,RB,kwu36,19.8,6,TRUE,8132,Tyler Allgeier,ATL
Calebmd,7.40349E+17,FLEX,RB,RB,Calebmd,19.8,4,TRUE,6813,Jonathan Taylor,IND
Let's go Mundting,9.95426E+17,QB,QB,QB,jkloth,19.8,2,TRUE,4892,Baker Mayfield,TB
The  Mahomophobes,9.93348E+17,QB,QB,QB,lukehamm03,19.76,10,TRUE,6797,Justin Herbert,LAC
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,19.7,6,TRUE,2449,Stefon Diggs,HOU
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,19.7,13,TRUE,10222,Jayden Reed,GB
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,19.7,11,TRUE,8138,James Cook,BUF
Calebmd,7.40349E+17,WR,WR,WR,Calebmd,19.7,11,TRUE,7496,Nick Westbrook-Ikhine,TEN
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,19.7,12,TRUE,9488,Jaxon Smith-Njigba,SEA
The People’s Champ,9.95164E+17,RB,RB,RB,paytonmcclowry,19.7,13,TRUE,4866,Saquon Barkley,PHI
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,19.6,2,TRUE,11576,Braelon Allen,NYJ
Payton is my B*tch,7.40343E+17,SUPER_FLEX,QB,QB,TylerWeiner3,19.6,13,TRUE,4943,Sam Darnold,MIN
The  Mahomophobes,9.93348E+17,FLEX,TE,TE,lukehamm03,19.6,8,TRUE,4033,David Njoku,CLE
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,19.6,4,TRUE,11626,Xavier Legette,CAR
Cracker Barrel,7.37732E+17,FLEX,TE,TE,kwu36,19.6,13,TRUE,5001,Dalton Schultz,HOU
Cracker Barrel,7.37732E+17,SUPER_FLEX,QB,QB,kwu36,19.6,13,TRUE,10866,Aidan O'Connell,LV
Michael’s Junior Penix ,7.40351E+17,WR,WR,WR,MrClean6969,19.6,14,TRUE,9488,Jaxon Smith-Njigba,SEA
The People’s Champ,9.95164E+17,FLEX,RB,RB,paytonmcclowry,19.6,7,TRUE,8150,Kyren Williams,LAR
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,19.6,2,TRUE,4993,Mike Gesicki,CIN
jake54,7.01959E+17,FLEX,WR,WR,jake54,19.5,6,TRUE,9500,Josh Downs,IND
AR-15 to my black Nabers ,9.87945E+17,WR,WR,WR,MicahJohnson14,19.5,8,TRUE,6794,Justin Jefferson,MIN
MJCjr3,4.74749E+17,WR,WR,WR,MJCjr3,19.5,9,TRUE,10444,Cedric Tillman,CLE
The  Mahomophobes,9.93348E+17,SUPER_FLEX,QB,QB,lukehamm03,19.48,9,TRUE,6797,Justin Herbert,LAC
jake54,7.01959E+17,BN,QB,QB,jake54,19.44,3,FALSE,5870,Daniel Jones,MIN
jake54,7.01959E+17,SUPER_FLEX,QB,QB,jake54,19.42,12,TRUE,11563,Bo Nix,DEN
jake54,7.01959E+17,RB,RB,RB,jake54,19.4,5,TRUE,7021,Rico Dowdle,DAL
